"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2015109598,"99","8","714 RUTHERFORD RD","","HARRISBURG","PA","17109","DURHAM SCHOOL SERVICES LP","9999999999","999999","","","","","N","","","","","","U","","2","","11"
2015112547,"03","7","197 SWAMP CREEK RD","","GILBERTSVILLE","PA","19525","WASTE MANAGEMENT OF PA INC","8005551212","073280","","","","","N","","","","","","N","","2","00344050","04"
2015106052,"99","4","5050 LANDIS AVENUE","","VINELAND","NJ","08360","LEVARI TRUCKING, LLC","8566917772","070000","","","","","N","","","","","000580539","N","","2","01566186","00"
2015074417,"03","9","210 HARVEST DRIVE","","HARRISBURG","PA","17111","JOHN LUKAS","7175800515","080000","","","","","N","","","","","000348436","N","","2","00778970","07"
2015097622,"02","1","971 BRIARSDALE ROAD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL LT","8884897165","026000","","","","","N","","","","","","N","","1","00549761","03"
2015026630,"99","8","50 E EAGLE RD","","HAVERTOWN","PA","19083","SCHOOL DISTRICT OF HAVERFORD","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2015024250,"05","1","640 MEETINGHOUSE ROAD","","HARLEYSVILLE","PA","19438","SILVER SPRINGS FARM","2152564321","060000","","","","","N","","","","","","N","","1","00329629","06"
2015006241,"05","2","6017 EAST CALIA RD","","NEW MIDDLETOWN","OH","44442","VENEZIA TRANSPORT SERVICE","8562412063","800000","","","","","N","","","","","","N","","2","01079977","08"
2015022857,"05","1","7306 N BAKER RD","","FREMONT","IN","46737","FEDEX","5709069303","080000","","","","","N","","","","","","N","","1","00239039","08"
2015022857,"03","1","60 BELFORD BLVD","","MILTON","PA","17847","WATSONTOWN TRUCKING COMPANY","5705229820","080000","","","","","N","","","","","","N","","2","00010715","08"
2015053249,"05","1","4700 DAKOTA AVE","","SOUTH SIOUX CITY","NE","68776","K & B TRANSPORTATION INC","8005497599","080000","","","","","N","","","","","000205685","N","","1","00320526","08"
2015003541,"05","1","1704 MONROE AVE","","SCRANTON","PA","18447","J-J PALLET","5704893195","065000","","","","","N","","","","","","N","","1","00332295","08"
2015033715,"99","8","209 13TH ST","","PITTSBURGH","PA","15215","NORTHERN AREA MULTI SERVICE CENT","9999999999","","","","","","N","","","","","","N","","1","","10"
2015114356,"02","8","495 THOMAS JONES WAY, S","","EXTON","PA","19341","GEORGE KRAPF JR & SONS INC","6109422924","037000","","","","","N","","","","","000000000","N","A-00000000","2","00256859","11"
2015112008,"03","8","OLD RIVER ROAD","","WILKES-BARRE","PA","18702","MARTZ BUS LINES","9174595848","048000","","","","","N","","","","","","N","","2","00003818","11"
2015073982,"03","1","3380 COUNTRY CLUB ROAD","","MT.PLEASANT","PA","15666","JOHN HELMS JR.","7249897583","080000","","","","","N","","","","","","U","","1","00123652","06"
2015021736,"02","1","15 OREGON AVE","","PHILADELPHIA","PA","19148","UNITED PARCEL SERVICES","2152846644","023000","","","","","N","","","","","000000000","N","","1","00021800","03"
2015062098,"03","1","W5185 COUNTY ROAD C","","NEILLSVILLE","WI","54456","RON REIF TRUCKING","7153234680","080000","","","","","N","","","","","000091951","N","","2","01035686","08"
2015019157,"02","8","1030 ANDREW DR","","WEST CHESTER","PA","19380","STAFURSKY TRANSPORTATION INC","5708760737","","","","","","N","","","","","","N","A-00109801","2","00256859","11"
2015087436,"99","9","615 J B HUNT CORPORATE","","LOWELL","AR","72745","J B HUNT TRANSPORT INC","4798200000","","","","","","N","","","","","","N","","1","00080806","98"
2015068842,"05","1","52585 DEQUINDRE RD","","ROCHESTER","MI","48307","LETICA FREIGHTLINES INC","8008778726","080000","","","","","N","","","","","","N","","2","00146102","08"
2015068842,"02","1","2222 HESSLER BLVD","","NEW CASTLE","DE","19720","SAF - GARD SAFETY SHOE CO","3026541090","026000","","","","","N","","","","","","N","","1","00399739","03"
2015068842,"05","4","247 S LEHIGH GAP ST PO","","WALNUTPORT","PA","18088","EDGEWATER BULK TRANSPORT INC","6107676018","080000","","","","","N","","","","","","N","","3","00683874","08"
2015097669,"02","1","830 PA-910","","INDIANOLA","PA","15051","FIRST STUDENT","4126088226","014500","","","","","N","","","","","","N","","1","00354406","02"
2015075844,"01","8","2235 BEAVER AVE.","","PGH,","PA","15233","POT AUTHORITY TRANSIT","4125665500","030000","","","","","N","","","","","","N","","3","","11"
2015023516,"02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15206","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","3","","11"
2015129048,"08","3","99 LOUISE DR","","IVYLAND","PA","18974","BLAIR CORPORATION","2156728787","168000","","","","","N","","","","","","Y","","2","00963150","08"
2015129048,"03","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","TRENTON-PHILADELPHIA COACH","2155807947","066600","","","","","N","","","","","","N","","1","00010206","11"
2015028864,"06","3","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155806970","080000","","","","","N","","","","","","N","","2","","08"
2015049779,"03","1","1821 S 19TH ST","","HARRISBURG","PA","17104","UPS CENTER","8007425877","080000","","","","","N","","","","","","N","","2","00021800","08"
2015059121,"99","1","1592 RTE 38 POBOX 619","","LUMBERTON","NJ","08048","MILLER AUTO LEASE","9999999999","033000","","","","","N","","","","","","N","","1","00297242","05"
2015115115,"99","9","101 BLAKE","","HOPKINS","MN","55343","WARSAME","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2015035122,"02","1","8111 LINDBERGH","","PHILA","PA","19153","SAL GALATI TA SALS ICE CREAM","9999999999","025000","","","","","N","","","","","","N","","2","","03"
2015034864,"05","1","1037 WINFIELD RD","","CABOT","PA","16023","RONALD GROSS INC","7245849494","080000","","","","","N","","","","","","N","","1","00429878","08"
2015100755,"05","1","9697 W 191ST ST SUITE 2","","MOKENA","IL","60448","GDS EXPRESS INC","3307947022","080000","","","","","N","","","","","","N","","1","00403904","08"
2015063906,"99","9","4258 MACALESTER ST # 88","","PHILA","PA","19124","DONATO SPAVENTA & SONS INC","9999999999","015000","","","","","N","","","","","","N","","2","","05"
2015066339,"99","9","PHOENIXVILLE PK","","WESTCHESTER","PA","19380","RANSOME IDEALEASE LLC","9999999999","025999","","","","","N","","","","","","N","","2","","05"
2015047558,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2015035507,"03","3","3800 FUDGE RD","","APOPKA","FL","32703","EXPRESS BOAT TRANSPORT CORP","4074640022","080000","","","","","N","","","","","000388054","N","","1","00891301","08"
2015070250,"04","4","5050 LANDIS AVE.","","VINELAND","NJ","08360","LEVARI TRUCKING LLC","8566917772","060000","","","","","N","","","","","","N","","3","00566186","04"
2015009620,"99","8","13420 DAMAR DR","","PHILA","PA","19116","CLASS I BUS CO INC","9999999999","999999","","","","","N","","","","","","N","","3","","10"
2015092059,"02","2","1592 RTE 38 POBOX 619","","LUMBERTON","NJ","08048","MILLER AUTO LEASING","6098289013","999999","","","","","N","","","","","","N","","1","00297242","03"
2015014126,"02","1","125 ARMSTRONG ROAD","","PITTSTON","PA","18640","FRAN TOMALIS & SON INC","5706559600","033000","","","","","N","","","","","","N","","1","00360262","03"
2015053206,"02","8","4339 MORGANTOWN ROAD","","MOHNTON","PA","19540","ESHELMAN TRANSPORTATION","6108567740","029800","","","","","N","","","","","0MC287160","N","A-0016606","1","00593338","11"
2015078741,"06","3","ONE PGT WAY","","MONACA","PA","15061","PTG TRUCKING INC","8008376514","080000","","","","","N","","","","","","N","","2","00192897","08"
2015034426,"05","1","295 MILL STREET","","LOCKPORT","NY","14094","D&G HEAVY EQUIPMENT LEASING LLC","7162011316","080000","","","","","N","","","","","","N","","2","02153790","08"
2015028386,"02","4","NEW PHILADELPHIA ROAD","","KASKA","PA","17959","BLYTHE TWP. SUPERVISORS","5702776921","099999","","","","","N","","","","","","N","","1","","03"
2015047071,"04","2","24900 PITKIN RD SUITE 3","","SPRING","TX","77386","HECKMAN WATER RESOURCES CVR INC","2812033444","080000","","","","","N","","","","","","N","A-8914071","2","01331300","04"
2015047071,"04","2","24900 PITKIN RD SUITE 3","","SPRING","TX","77386","HECKMAN WATER RESOURCES CVR INC","2812033444","080000","","","","","N","","","","","","N","A-8914071","3","01331300","04"
2015022199,"05","1","19 HYATT AVENUE","","NEWARK","NJ","07105","ADVANCED CARGO TRANSPORT","9738177769","080000","","","","","N","","","","","","N","","1","00689077","08"
2015035842,"02","8","38 S MEDIA LINE RD","","BROOMALL","PA","19008","MARPLE NEWTOWN SCHOOL DISTRICT","6103594200","029800","","","","","N","","","","","","N","A-9999999","2","","11"
2015115778,"04","4","147 MCNICHOL LN","","BELLEFONTE","PA","16823","S AND C OPERATIONS","8143832601","073280","","","","","N","","","","","","N","A-8911203","1","01248581","04"
2015115778,"05","9","258 CODER RD","","BROCKPORT","PA","15823","CNC TRANSPORTATION","8142651310","080000","","","","","N","","","","","","N","A-8913683","2","00898342","08"
2015071491,"02","1","PO BOX 707, 163 SHEPARD","","DE WATER GAP","PA","18327","POCONO METALS INC","6105884161","025500","","","","","N","","","","","","N","","3","02280044","03"
2015113398,"02","8","1234 MARKET ST","4TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","2155807800","043430","","","","","N","","","","","","N","","2","00010206","11"
2015087831,"99","8","2049 N PHILIP ST","","PHILA","PA","19122","RELIABLE TRANSIT INC","9999999999","999999","","","","","N","","","","","","N","","1","","10"
2016002585,"99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2015102816,"05","2","188 DERL ROAD","","HERNDON","PA","17830","CKC TRUCKING INC","5702746817","080000","","","","","N","","","","","","N","","1","01598108","08"
2015014548,"05","1","6844 LONGRIDGE AVE","","N. HOLLYWOOD","CA","91605","LIGHTNING TRANS INC","8187441032","080000","","","","","N","","","","","","N","","3","02379055","08"
2015014548,"05","2","7648 PLAZA COURT","","WILLOWBROOK","IL","60527","ABS FREIGHT TRANSPORTATION INC","6306011900","080000","","","","","N","","","","","","N","","2","01316036","08"
2015051297,"02","1","516 IRON ST, PO BOX 82","","LEHIGHTON","PA","18235","LEHIGHTON AMBULANCE ASSOCIATION","9999999999","999999","","","","","N","","","","","","N","","1","","03"
2015105123,"99","1","1401 BERLIN ROAD","","CHERRY HILL","NJ","08034","RYDER TRUCK RENTAL","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2015083995,"99","1","119 MOONACHIE AVE,","","MOONACHIE","NJ","07074","RYDER TRUCK","2159999999","","","","","","N","","","","","","N","","2","00016130","03"
2015034408,"02","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","DURHAM SCHOOL SERVICES L P","2155357300","036000","","","","","N","","","","","","N","","1","99999999","11"
2015066262,"99","9","WALNUT ST","","PHILA","PA","19801","TRUSTEES OF THE UNIVERSITY OF PE","9999999999","012000","","","","","N","","","","","","N","","1","","05"
2015035370,"05","1","PO BOX 60370","","HARRISBURG","PA","17106","AREA STORAGE & TRANSFER INC","7175997655","080000","","","","","N","","","","","","N","","2","00358803","08"
2015051930,"99","9","100 S BROAD ST,3RD FL","","PHILA","PA","19110","CITY OF PHILA","9999999999","032000","","","","","N","","","","","","N","","2","","05"
2015016858,"02","8","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT","4128218744","026000","","","","","N","","","","","","N","","2","","11"
2015081924,"04","9","147 THEATRE DRIVE","","DUNCANSVILLE","PA","16635","OLD DOMINION FREIGHTLINE INC","8146930250","080000","","","","","N","","","","","","N","","2","00090849","08"
2015031276,"03","1","429 INDUSTRIAL PARK ROA","","JOHNSTOWN","PA","15904","PEPSI COLA BOTTLING COMPANY","8142621142","072000","","","","","N","","","","","","N","","1","00069294","08"
2015021993,"99","8","3740 E THOMPSON ST","","PHILA","PA","19137","DURHAM SCHOOL SERVICES","9999999999","999999","","","","","N","","","","","","N","","3","","11"
2015060608,"05","4","3113 RTE 50","","MAYS LANDING","NJ","08330","AMERICAN RECYCLING LLC","6099652900","080000","","","","","N","","","","","","N","","1","02492450","08"
2015036586,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2015111384,"03","3","121 COMMERCE DR","","MONTGOMERYVILLE","PA","18936","F AMBROSE MOVING INC","2156749232","080000","","","","","N","","","","","000337760","N","A-00108228","1","00743360","08"
2015120056,"06","2","770 N CHURCH RD #1F","","ELMHURST","IL","60126","SMITH TRANSPORT","8668450016","080000","","","","","N","","","","","","N","","1","00246204","04"
2015106534,"02","4","6010 SR 209","","LYKENS","PA","17048","ROBERT BARDER","7176453313","026550","","","","","N","","","","","","N","","1","99999999","03"
2015029632,"05","3","426 KING EDWARD STREET","","PARIS","ON","N3L3E","PELTON BROTHERS TRANSPORT LTD.","5194426700","080000","","","","","N","","","","","","Y","","2","00026380","08"
2015087574,"02","9","1363 BOWMANSVILLE ROAD","","BOWMANSVILLE","PA","17507","READING EQUIPMENT AND DISTRIBUTI","8005232237","019500","","","","","N","","","","","","N","","3","00515282","09"
2015046672,"03","1","2875 RT 764","","ALTOONA","PA","16603","KL CLARK EXPRESS LLC","8146231111","026000","","","","","N","","","","","","N","","2","00009999","04"
2015086897,"05","1","1-71NORTH AVENUE EAST","","ELIZABETH","NJ","07201","NEW ENGLAND MOTORFREIGHT","9089650100","080000","","","","","N","","","","","","N","","2","00031120","08"
2015021650,"05","2","3766 NEW CASTLE RD","","WEST MIDDLESEX","PA","16159","ERIE ENTERPRISES","7245281193","080000","","","","","N","","","","","","N","","2","00244260","06"
2015053137,"99","8","600 VINE ST, STE 1400","","CINCINNATI","PA","45202","FIRSTGROUP LEASING NOMINEE TRU","9999999999","","","","","","N","","","","","","N","","1","","10"
2015090459,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN CARRIER","9999999999","011000","","","","","N","","","","","","N","","1","","09"
2015079612,"04","3","1310 AIRPORT PARKAY","","WOODWARD","OK","73802","BADGER PRESSURE CONTROL, LLC","5802569555","063000","","","","","N","","","","","","N","","1","01647654","04"
2015124855,"05","1","2163 S ROCKY MTN DR","","EFFORT","PA","18330","ZIGGY TRUCKING LLC","5706202837","040000","","","","","N","","","","","","N","","1","02001207","08"
2015018481,"02","8","2067 ORRSTOWN ROAD","","SHIPPENSBURG","PA","17257","BOYO TRANSPORTATION","7173005155","026001","","","","","N","","","","","999999999","N","","3","99999999","11"
2015095042,"03","1","2101 HARDY PARKWAY ST","","GROVE CITY","OH","43123","PITT OHIO EXPRESS","8003667488","073280","","","","","N","","","","","","N","A-00102471","2","00190180","08"
2015100639,"02","8","13413 STATE RTE 422","","KITTANNING","PA","16201","AJ MYERS & SON","7245485881","","","","","","N","","","","","","N","A-00106393","2","00281003","11"
2015127667,"99","1","BLAIR MILL RD","","HORSHAM","PA","19044","UPS TRUCKS","2158307900","073280","","","","","N","","","","","","N","","1","","09"
2015098220,"04","8","345 SIXTH AVENUE","","PITTSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","A-00976060","1","","11"
2015032466,"03","1","1114 VILLA CLARA WAY","","GAINESVILLE","GA","30504","JAR TRUCKING INC","7707186570","080000","","","","","N","","","","","","N","","3","01610432","08"
2015032466,"03","2","666 GRAND AVE SUITE 105","","DES MOINES","IA","50313","RUAN LOGISTICS","8667826669","080000","","","","","N","","","","","","N","","2","00149350","08"
2015120858,"05","1","1037 LOUISVILLE HIGHWAY","","GOODLETTSVILLE","TN","37072","PASCHALL TRUCK LINES","5732583112","","","","","","N","","","","","","N","","1","99999999","08"
2015125659,"03","8","5374 WILLIAM FLYNN HIGHWAY","","GIBSONIA","PA","15044","MONARK STUDENT TRANSPORTATION CO","7246954000","033000","","","","","N","","","","","","N","","2","00856887","11"
2015102727,"05","1","135 S MAIN ST","","MADISON","GA","30650","ACTION EXPEDITING INC","8006920508","080000","","","","","N","","","","","","N","","2","00587183","08"
2015026740,"03","9","4889 SINCLAIR RD #215","","COLUMBUS","OH","43219","TOP RUNNER LOGISTICS","6142063524","080000","","","","","N","","","","","","N","","1","01987062","08"
2015089977,"99","8","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2015121158,"99","1","3917 ONEIDA STREET","","STOW","OH","44224","INC FAT MAN TRANSPORTATION","3306715767","","","","","","N","","","","","","N","","1","02034007","08"
2015045998,"05","1","638 N 10TH ST.","","ALLENTOWN","PA","18102","L AND L TRUCKING","4846321709","","","","","","N","","","","","","N","","2","02358938","08"
2015045998,"05","1","P.O. BOX 840","","HARRISON","AR","72602","FEDEX FREIGHT INC.","8004478140","","","","","","N","","","","","","N","","1","00239039","06"
2015085070,"02","1","3289 N SUSQUEHANNA TRAI","","YORK","PA","17406","RECON CONSTRUCTION","7177790663","033000","","","","","N","","","","","","N","","2","00859475","09"
